C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_19_560.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_19_560.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_19_560.jpg, -0.3596034, 0, 0, 4.96991
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_19_670.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_19_670.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_19_670.jpg, -0.0596244, 0, 0, 4.91993
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_19_774.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_19_774.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_19_774.jpg, 0, 0, 0, 4.86874
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_19_880.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_19_880.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_19_880.jpg, 0, 0, 0, 4.810149
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_19_985.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_19_985.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_19_985.jpg, 0, 0, 0, 4.76188
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_20_090.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_20_090.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_20_090.jpg, -0.2796204, 0, 0, 4.698066
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_20_199.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_20_199.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_20_199.jpg, -0.6437757, 0, 0, 4.587446
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_20_303.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_20_303.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_20_303.jpg, -0.3325164, 0, 0, 4.551188
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_20_415.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_20_415.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_20_415.jpg, -0.034314, 0, 0, 4.501862
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_20_519.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_20_519.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_20_519.jpg, 0, 0, 0, 4.446185
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_20_627.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_20_627.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_20_627.jpg, 0, 0.3235905, 0, 4.659607
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_20_737.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_20_737.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_20_737.jpg, 0, 0.6567, 0, 5.468222
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_20_838.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_20_838.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_20_838.jpg, -0.09946771, 0.9582129, 0, 6.446877
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_20_948.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_20_948.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_20_948.jpg, -0.4280685, 1, 0, 7.536028
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_21_053.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_21_053.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_21_053.jpg, -0.1446129, 1, 0, 8.67079
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_21_161.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_21_161.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_21_161.jpg, 0, 1, 0, 10.00344
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_21_262.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_21_262.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_21_262.jpg, 0, 1, 0, 11.11047
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_21_370.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_21_370.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_21_370.jpg, 0, 1, 0, 11.95742
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_21_474.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_21_474.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_21_474.jpg, 0, 1, 0, 13.17251
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_21_577.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_21_577.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_21_577.jpg, -0.0203793, 1, 0, 14.69411
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_21_677.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_21_677.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_21_677.jpg, -0.3223824, 1, 0, 15.50149
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_21_781.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_21_781.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_21_781.jpg, -0.01368693, 1, 0, 16.75495
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_21_901.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_21_901.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_21_901.jpg, 0, 0.6458086, 0, 17.54764
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_22_010.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_22_010.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_22_010.jpg, 0, 0.3464782, 0, 17.58986
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_22_114.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_22_114.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_22_114.jpg, 0, 0.03562298, 0, 17.94983
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_22_218.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_22_218.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_22_218.jpg, 0, 0, 0, 17.75519
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_22_324.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_22_324.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_22_324.jpg, -0.3147459, 0, 0, 17.03289
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_22_426.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_22_426.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_22_426.jpg, -0.4171995, 0, 0, 17.24437
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_22_530.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_22_530.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_22_530.jpg, -0.1428897, 0, 0, 16.55145
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_22_640.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_22_640.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_22_640.jpg, 0, 0, 0, 16.3209
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_22_743.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_22_743.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_22_743.jpg, 0, 0, 0, 16.69482
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_22_848.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_22_848.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_22_848.jpg, -0.2789802, 0, 0, 15.96206
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_22_961.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_22_961.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_22_961.jpg, -0.6497129, 0, 0, 15.59794
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_23_063.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_23_063.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_23_063.jpg, -0.3453771, 0, 0, 15.98424
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_23_173.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_23_173.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_23_173.jpg, -0.05309573, 0, 0, 15.2911
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_23_275.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_23_275.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_23_275.jpg, 0, 0, 0, 15.64421
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_23_382.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_23_382.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_23_382.jpg, 0, 0.3196092, 0, 15.79105
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_23_490.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_23_490.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_23_490.jpg, 0, 0.6057378, 0, 15.88092
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_23_596.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_23_596.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_23_596.jpg, 0, 0.2961759, 0, 16.50555
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_23_701.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_23_701.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_23_701.jpg, 0, 0, 0, 16.36161
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_23_807.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_23_807.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_23_807.jpg, 0, 0, 0, 15.65341
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_23_914.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_23_914.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_23_914.jpg, 0, 0.2835573, 0, 16.22967
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_24_020.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_24_020.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_24_020.jpg, 0, 0.6375666, 0, 16.74786
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_24_130.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_24_130.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_24_130.jpg, 0, 0.8831652, 0, 17.34384
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_24_230.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_24_230.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_24_230.jpg, 0, 0.6071625, 0, 18.14162
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_24_349.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_24_349.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_24_349.jpg, 0, 0.2263506, 0, 18.49745
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_24_450.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_24_450.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_24_450.jpg, 0, 0, 0, 17.92988
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_24_552.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_24_552.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_24_552.jpg, 0, 0, 0, 18.2147
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_24_654.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_24_654.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_24_654.jpg, -0.2781681, 0, 0, 17.50632
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_24_759.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_24_759.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_24_759.jpg, 0, 0, 0, 17.26838
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_24_861.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_24_861.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_24_861.jpg, 0, 0, 0, 17.6127
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_24_964.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_24_964.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_24_964.jpg, 0, 0, 0, 16.90285
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_25_066.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_25_066.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_25_066.jpg, 0, 0, 0, 17.26475
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_25_170.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_25_170.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_25_170.jpg, 0, 0, 0, 16.55292
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_25_279.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_25_279.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_25_279.jpg, 0, 0.1042734, 0, 16.36836
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_25_384.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_25_384.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_25_384.jpg, 0, 0.3976188, 0, 17.02995
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_25_488.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_25_488.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_25_488.jpg, -0.2872647, 0.7077929, 0, 17.19918
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_25_594.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_25_594.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_25_594.jpg, -0.02888221, 1, 0, 18.40491
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_25_699.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_25_699.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_25_699.jpg, 0, 0.6834148, 0, 19.3544
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_25_803.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_25_803.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_25_803.jpg, 0, 0.3714025, 0, 19.53629
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_25_905.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_25_905.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_25_905.jpg, 0, 0.06594157, 0, 19.82186
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_26_006.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_26_006.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_26_006.jpg, 0, 0.338623, 0, 19.65676
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_26_129.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_26_129.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_26_129.jpg, -0.3624636, 0.7314202, 0, 20.44732
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_26_232.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_26_232.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_26_232.jpg, -0.0514701, 1, 0, 21.43959
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_26_335.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_26_335.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_26_335.jpg, 0, 0.7205282, 0, 22.2342
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_26_436.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_26_436.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_26_436.jpg, 0, 0.3815783, 0, 22.61154
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_26_541.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_26_541.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_26_541.jpg, 0, 0.06779748, 0, 22.65201
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_26_646.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_26_646.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_26_646.jpg, 0, 0, 0, 22.41013
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_26_754.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_26_754.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_26_754.jpg, -0.04385851, 0, 0, 22.19534
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_26_859.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_26_859.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_26_859.jpg, -0.3879816, 0, 0, 21.82826
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_26_963.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_26_963.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_26_963.jpg, -0.07611535, 0, 0, 21.60365
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_27_071.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_27_071.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_27_071.jpg, 0, 0, 0, 21.38144
C:\Users\owner\Documents\Data_selfdriving\IMG\center_2020_08_21_15_04_27_179.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\left_2020_08_21_15_04_27_179.jpg, C:\Users\owner\Documents\Data_selfdriving\IMG\right_2020_08_21_15_04_27_179.jpg, 0, 0, 0, 21.12251
